Solução Original: [12, 4, 29, 3, 42, 9, 20, 10, 14, 26, 18, 45, 27, 31, 36, 23, 6, 13, 49, 5, 2, 25, 48, 17, 46, 15, 11, 19, 7, 1, 30, 22, 28, 38, 21, 24, 39, 32, 16, 44, 37, 33, 34, 35, 0, 40, 43, 8, 41, 47, 12]
Distância Original: 2727km

Hill Climbing	Simulated Annealing

1065				711
998				634
1154				695
1056				707
1233				627
1200				729
1146				724
1088				689
988				694
943				782
1076				754
1105				711
928				638
842				653
1208				638
1132				739
1098				607
1259				754
1009				656
991				623
1133				722
918				680
1003				673
1070				700
958				744
1037				721
998				637
1282				680
1023				730
1215				751
1229				658
1200				593
1308				892
1100				689
1069				630
1044				710
1034				703
1114				832
1126				602
1194				656
1386				664
1113				783
1197				607
1058				768
1381				681
1030				761
1176				642
1072				766
1032				665
891				646
1285				626
1305				744
866				610
1030				871
1053				729
1071				627
1268				645
898				684
1127				758
1037				689
1229				743
1227				591
970				703
1121				735
1197				566
854				689
1084				663
993				687
1196				591
953				643
1419				632
1096				636
1396				750
1019				654
1128				608
890				689
1049				674
968				684
1082				811
795				727
859				627
1075				623
922				642
1177				689
991				665
1001				755
1131				711
921				755
853				733
929				671
1035				708
975				756
1100				713
1132				721
1215				724
1097				761
1028				620
874				665
978				706
1316				640
1279				798
993				655
1204				616
957				651
865				843
1131				573
1055				686
832				697
1082				784
1156				649
990				689
1162				698
1087				639
993				688
1103				615
1138				726
1009				697
921				680
1171				668
949				703
919				651
922				686
1172				693
1020				722
1326				713
997				723
1349				636
884				705
1202				685
1054				778
1141				633
1265				702
1245				684
1217				688
981				708
1168				678
1180				672
962				729
1184				741
1466				640
1290				625
1161				576
1094				707
984				621
1283				712
1305				657
1112				835
1063				741
1112				602
1177				732
1001				627
1244				649
1036				654
1447				583
748				636
1188				652
1136				719
1024				599
1154				694
1122				673
1253				686
1257				778
1134				682
971				716
1310				649
935				712
1003				692
1215				651
1048				620
1092				781
1064				714
1148				570
1203				668
974				701
993				685
1177				750
1110				779
1011				685
1240				629
1039				634
1170				658
1122				622
1031				802
1107				580
908				722
1055				624
988				633
1144				702
1091				778
822				625
898				716
1037				668
1040				582
1151				744
1088				605
1103				646
1228				674
1106				710
1053				607
1007				763
1302				665
1090				659
1072				779
1067				617
906				720
1017				723
1081				685
1012				738
1003				696
1231				708
1229				762
987				674
1046				678
1154				707
1200				626
1073				677
1116				748
1043				654
1168				716
1151				645
1007				766
1310				721
1019				678
1119				613
1290				642
888				761
1120				718
987				671
1198				655
1173				766
1251				705
1113				645
1161				657
1003				603
897				641
1261				701
1236				751
1243				735
1098				660
1479				674
1182				656
1224				622
1057				750
878				704
1001				736
1206				651
937				587
1169				620
1080				640
865				727
1088				746
961				722
1146				636
1115				862
1040				684
1274				710
1153				698
1090				689
1245				649
1073				713
1116				637
968				707
791				712
1159				739
1220				681
1123				814
1100				601
1196				670
907				645
1076				680
1612				677
1259				652
1138				650
916				661
956				650
1269				739
1106				667
982				672
1020				691
1252				751
1004				725
883				752
1015				729
1129				781
932				745
970				657
1205				610
1173				665
928				788
1036				519
1021				791
1045				621
1044				694
1207				633
1031				728
1179				728
1077				764
1127				668
1065				706
1245				658
1047				817
1305				667
950				700
1089				636
1012				648
1103				546
1168				647
1288				682
1109				692
1015				692
1133				677
1004				725
875				607
1006				576
950				626
1049				691
1189				782
1027				657
1262				614
1208				782
1277				676
1084				620
957				672
932				595
1069				647
1198				679
1385				669
1317				688
897				707
1204				660
910				703
881				709
986				676
1042				550
1085				653
1175				643
1375				597
1383				659
1135				585
841				740
1113				615
1185				732
1055				699
1278				685
1018				758
1073				708
1331				732
1045				651
986				636
821				619
1006				760
1018				661
1275				690
928				662
1085				607
1109				647
1174				734
1187				802
1036				689
1302				554
921				616
1128				734
1019				652
1119				695
925				686
1188				796
1045				645
994				758
852				669
1321				708
1195				742
974				659
1087				665
1224				643
1185				575
1011				722
1149				680
869				688
1198				668
1273				689
1173				638
1104				643
1174				728
1121				597
1110				678
1172				682
1093				698
1141				495
1186				741
975				535
1125				665
1109				841
1142				691
1111				668
994				857
1057				623
885				790
986				574
1056				703
1097				668
994				805
1202				654
998				725
926				771
887				623
1028				695
1012				751
1223				727
923				518
1107				614
1078				615
1013				648
1174				641
1167				785
1236				794
1201				561
1269				692
1398				660
1037				747
1111				667
1081				665
988				568
1106				774
1325				657
1054				635
1201				631
1135				768
1048				742
1512				704
886				645
1074				684
1220				652
1057				742
1227				721
1060				746
1126				656
984				593
1079				633
1089				601
928				674
1359				674
1079				684
1032				648
1014				596
951				708
1014				589
1083				733
1126				534
1172				744

Melhor solução Hill Climbing: [12, 2, 0, 20, 42, 30, 3, 10, 4, 44, 18, 41, 5, 26, 36, 27, 14, 13, 49, 7, 6, 37, 47, 40, 45, 46, 11, 34, 43, 15, 17, 22, 31, 8, 32, 24, 19, 21, 16, 28, 39, 33, 25, 35, 23, 1, 9, 38, 48, 29, 12]
Menor distância Hill Climbing: 748

Melhor solução Simulated Annealing: [12, 17, 29, 3, 1, 9, 6, 8, 32, 41, 18, 45, 40, 2, 47, 23, 37, 43, 49, 5, 15, 7, 35, 0, 46, 4, 24, 19, 42, 21, 30, 22, 44, 38, 48, 11, 34, 14, 16, 28, 20, 33, 25, 39, 26, 27, 13, 10, 36, 31, 12]
Menor distância Simulated Annealing: 447
